Format Version,1.23,Take Name,Take 2026-05-07 12.43.55 PM,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-07 12.43.55.094 PM,Capture Start Frame,1064082,Total Frames in Take,88467,Total Exported Frames,88467,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
47019,391.825,-16.260565,-36.780602,-12.923907,1116.944336,1170.310791,505.725555,140.415451,85.884567,-139.483765,1848.924683,988.875549,-648.848572
47020,391.833,-16.269108,-37.026131,-13.079306,1115.430298,1170.682739,503.602081,140.302017,85.861107,-139.353256,1850.706421,988.714417,-648.416260
47021,391.842,-15.923075,-36.811825,-12.046859,1115.482178,1170.280396,502.973602,140.051102,85.993401,-139.057602,1852.830200,989.079956,-647.483215
47022,391.85,-15.846457,-37.334194,-13.367265,1113.928589,1170.665283,501.075867,139.583420,86.091545,-138.616898,1854.404663,989.387573,-647.354370
47023,391.858,-15.493952,-37.397911,-13.926152,1113.139771,1170.684082,499.463806,139.405426,86.095543,-138.424866,1856.225098,988.830261,-647.297852
47024,391.867,-15.406057,-36.820084,-13.606818,1112.244141,1169.793457,498.520050,141.233887,86.294945,-140.185944,1858.812622,989.298950,-646.837769
47025,391.875,-16.044250,-36.613308,-13.942654,1110.875122,1170.845459,497.928833,140.707977,86.357590,-139.694427,1860.785156,988.829956,-646.808289
47026,391.883,-16.171019,-36.502197,-13.986584,1110.122314,1171.126099,497.217773,138.845581,86.307892,-137.819077,1862.700928,988.693054,-646.788025
47027,391.892,-15.517174,-37.883030,-13.892474,1109.761841,1171.219116,495.017487,141.460617,86.313339,-140.401642,1865.290649,988.742676,-646.630859
47028,391.9,-15.612950,-36.721725,-13.760808,1108.189331,1171.235962,494.851929,142.297897,86.118065,-141.216766,1867.182007,988.907166,-645.951843
47029,391.908,-15.404729,-37.178932,-13.959105,1107.382568,1170.672974,492.772186,144.053711,86.022842,-143.017853,1868.872314,989.220093,-645.716309
47030,391.917,-15.308223,-37.001884,-13.967095,1106.781250,1169.978638,491.534698,147.169159,86.234261,-145.892242,1871.304443,988.938904,-646.145203
47031,391.925,-15.150809,-37.812035,-15.688267,1104.499146,1169.798828,488.981415,146.383713,86.169716,-145.155701,1873.422607,988.896484,-645.348206
47032,391.933,-14.921831,-37.876137,-15.946539,1103.603882,1169.998901,487.049774,144.611084,86.098610,-143.462723,1875.343506,988.606140,-645.127563
47033,391.942,-15.372027,-37.327034,-14.130817,1104.844360,1170.484497,488.293457,144.209442,86.259300,-142.994385,1877.706909,988.524353,-644.951477
47034,391.95,-15.461026,-37.773640,-13.133752,1104.419800,1170.458984,488.031464,145.788071,86.229233,-144.576309,1880.053101,988.690247,-644.516968
47035,391.958,-15.377737,-37.631157,-12.927827,1103.717529,1170.520630,487.360657,143.327698,86.192253,-142.147064,1881.191895,989.177673,-643.628357
47036,391.967,-15.775341,-36.933403,-12.328559,1103.105957,1169.999756,487.941437,146.083069,86.233360,-144.778580,1883.644531,989.053040,-644.016846
47037,391.975,-15.815529,-37.027908,-12.275022,1101.749634,1170.043701,486.018585,143.392532,86.319946,-142.182526,1886.184814,988.719849,-643.489258
47038,391.983,-15.457227,-36.507870,-10.522093,1103.231934,1170.148193,486.405792,142.813110,86.391151,-141.472092,1888.147949,988.649475,-643.049500
47039,391.992,-15.923586,-37.287685,-12.732936,1100.428955,1170.867554,483.210449,141.964569,86.455414,-140.659531,1890.596558,988.742065,-642.984009
47040,392.0,-15.624046,-37.615196,-13.148280,1099.781006,1170.330933,482.397888,141.696121,86.519424,-140.431503,1893.468018,988.786438,-643.022339
47041,392.008,-15.685284,-37.636955,-13.613544,1098.783447,1170.591431,480.985962,140.878738,86.568375,-139.628876,1895.287109,988.786926,-642.341675
47042,392.017,-15.600917,-37.449741,-13.720361,1098.053711,1170.294678,480.229584,142.726959,86.537613,-141.504654,1898.278931,988.823120,-642.361328
47043,392.025,-15.892966,-36.937923,-13.910997,1097.742554,1171.030151,480.203156,141.803329,86.639503,-140.381348,1900.740723,988.351013,-642.268677
47044,392.033,-15.963345,-36.722736,-13.834130,1097.601685,1171.052490,479.934967,139.183121,86.579849,-137.865295,1903.395630,988.304321,-641.907776
47045,392.042,-15.840915,-36.672436,-13.593969,1097.125977,1170.876709,479.296631,140.417542,86.618767,-139.048264,1905.989258,988.437256,-641.637939
47046,392.05,-15.884789,-36.734238,-13.483075,1096.488770,1170.719971,478.497864,138.483612,86.687508,-137.185974,1908.119873,988.741150,-641.397217
47047,392.058,-15.969860,-36.509945,-13.631615,1096.017944,1170.750000,478.058197,140.617172,86.603310,-139.260757,1910.652832,988.662964,-640.950317
47048,392.067,-15.948242,-36.832062,-13.703823,1095.679932,1170.634399,476.948120,142.591156,86.560486,-141.128799,1913.039917,988.419373,-641.195068
47049,392.075,-15.817443,-36.768627,-13.852266,1094.977661,1170.238647,476.068695,142.408829,86.425133,-140.973328,1915.742798,988.218750,-640.939453
47050,392.083,-15.575153,-37.505379,-13.757875,1094.757935,1170.289673,474.904663,143.505875,86.403511,-142.018646,1918.586060,988.347168,-640.599121
47051,392.092,-16.039061,-36.768097,-14.000286,1094.041138,1170.438110,474.771973,143.930862,86.318230,-142.451294,1921.036499,988.314453,-640.852478
47052,392.1,-16.285717,-36.820751,-14.108157,1093.665771,1170.833130,473.725677,144.850357,86.292130,-143.306763,1923.689697,987.913635,-640.832581
47053,392.108,-16.384529,-37.117725,-14.252172,1093.131714,1170.836548,472.652191,143.460709,86.234619,-141.970596,1926.566040,988.372009,-640.350647
47054,392.117,-16.428406,-37.126827,-14.096797,1092.487671,1170.782104,472.054932,142.848907,86.222008,-141.340103,1928.829468,987.583496,-640.763611
47055,392.125,-16.199186,-37.077610,-13.697026,1091.911987,1170.484253,471.363068,142.494812,86.236664,-141.013641,1931.869751,988.095703,-639.933411
47056,392.133,-16.028200,-37.069122,-13.410135,1091.572510,1170.571289,470.971405,142.372223,86.285866,-140.904724,1934.101929,987.856750,-640.094299
47057,392.142,-15.662708,-37.374676,-13.117517,1091.174927,1170.254639,469.938019,141.047333,86.305740,-139.584869,1936.754272,987.984985,-640.027832
47058,392.15,-15.603721,-37.729050,-12.685890,1091.370483,1170.208740,469.299805,140.550797,86.395172,-139.081329,1939.836426,987.871094,-639.848816
47059,392.158,-15.284260,-37.466682,-12.459278,1091.333496,1169.611084,469.006561,139.967102,86.293640,-138.458755,1942.457397,987.591248,-640.026978
47060,392.167,-15.519476,-37.507904,-12.642323,1090.889404,1169.561646,468.311768,139.421051,86.419342,-137.883606,1944.901489,987.617004,-640.097778
47061,392.175,-15.463387,-37.584602,-12.631668,1090.480957,1169.416748,467.797211,137.299515,86.398361,-135.841293,1947.651123,987.263306,-639.825928
47062,392.183,-15.869119,-38.118622,-12.773037,1089.779297,1169.761108,466.989624,136.515442,86.563454,-135.141449,1949.864380,987.443054,-639.484253
47063,392.192,-16.180058,-37.386028,-13.479495,1089.026733,1170.064087,465.100677,133.640671,86.429863,-132.285950,1952.905029,987.003784,-639.749573
47064,392.2,-16.150034,-37.568516,-13.852457,1088.929932,1170.235107,464.863739,134.056839,86.327454,-132.699478,1955.447021,987.517212,-639.548157
47065,392.208,-16.584557,-37.068993,-13.948533,1088.708130,1170.222900,464.987915,133.502930,86.469345,-132.062576,1958.077026,987.058044,-639.912415
47066,392.217,-16.613785,-37.233486,-13.887855,1088.098633,1169.967651,464.227081,134.472946,86.548317,-133.107254,1961.443970,987.336304,-639.836792
47067,392.225,-16.329216,-37.155201,-13.872308,1087.846924,1169.992798,463.763550,132.195435,86.312462,-130.892853,1963.589355,986.927002,-639.048767
47068,392.233,-16.601206,-37.111908,-14.033699,1087.273682,1170.327759,463.357910,132.383667,86.389137,-131.109009,1966.808472,986.803284,-639.531555
47069,392.242,-16.167763,-36.802376,-13.721860,1087.768555,1169.779297,463.176331,133.132355,86.414459,-131.783417,1969.723145,986.464478,-639.710815
47070,392.25,-16.162531,-36.855820,-13.527768,1087.764648,1169.752808,462.603485,132.678772,86.164169,-131.369644,1972.393066,986.604797,-639.469299
47071,392.258,-16.180000,-36.798027,-13.361402,1087.716919,1169.906982,461.984314,134.787643,86.276352,-133.403442,1975.502075,986.661194,-639.800049
47072,392.267,-16.452501,-36.977234,-13.298101,1087.337280,1170.278320,461.183929,134.680084,86.213806,-133.342117,1978.119019,986.720703,-639.858032
47073,392.275,-16.397066,-37.326523,-13.326641,1086.801025,1170.312866,460.185730,133.769989,86.168694,-132.407532,1981.216431,986.263916,-639.969482
47074,392.283,-16.451063,-37.129307,-13.370396,1086.380371,1170.270996,459.674408,133.699799,86.186852,-132.393860,1983.647461,986.041870,-640.332336
47075,392.292,-15.993999,-37.466667,-13.007896,1086.411133,1170.307617,459.031372,132.995773,86.160690,-131.672302,1986.790527,986.180115,-640.557190
47076,392.3,-16.474997,-37.703369,-12.697932,1085.244873,1170.585693,458.395996,130.706604,86.182945,-129.387436,1989.230591,985.859924,-640.636841
47077,392.308,-15.817763,-38.495895,-12.050067,1085.306030,1170.117554,457.274902,130.431595,86.328293,-129.232147,1991.813354,986.323120,-641.037598
47078,392.317,-15.205830,-37.944717,-11.769803,1084.852783,1169.868408,456.566376,130.242004,86.262695,-128.966660,1993.996216,986.253357,-640.853882
47079,392.325,-15.350946,-38.233974,-11.500671,1084.581543,1170.028809,456.232635,128.722183,86.197899,-127.426125,1997.058716,985.934204,-641.318176
47080,392.333,-15.240376,-38.423962,-11.073483,1084.426880,1169.953491,455.650055,128.737183,86.276108,-127.502556,1999.505249,985.695984,-641.469666
47081,392.342,-15.376803,-38.043690,-10.818200,1084.204956,1170.635254,455.520081,127.789742,85.982979,-126.643974,2001.830322,985.389465,-641.103943
47082,392.35,-15.274462,-38.042233,-10.535150,1083.952881,1170.984863,455.096649,129.155045,86.040886,-127.976517,2004.614624,985.809692,-640.896484
47083,392.358,-14.666211,-38.099812,-9.926641,1083.442383,1170.347656,454.498077,128.311707,86.028252,-127.225891,2007.209961,985.279358,-641.505798
47084,392.367,-14.571024,-38.176090,-9.653389,1082.923218,1170.771118,454.024353,128.062057,86.114075,-126.948891,2009.875000,985.364746,-641.441711
47085,392.375,-14.382441,-38.325443,-9.440835,1082.496704,1170.746094,453.498199,127.907509,86.065926,-126.881615,2012.424683,985.900940,-640.969116
47086,392.383,-14.278309,-38.341866,-9.345457,1081.999878,1170.598755,453.070404,127.313210,86.080696,-126.155823,2015.657715,985.172607,-641.898132
47087,392.392,-14.168281,-38.203430,-9.233798,1081.641724,1170.265137,452.646484,126.518394,85.982979,-125.551064,2017.929077,984.892090,-641.108337
47088,392.4,-13.664221,-38.206036,-8.872529,1081.551880,1170.228027,452.132843,127.509850,86.068123,-126.589676,2020.766968,985.460510,-641.206787
47089,392.408,-13.588850,-38.165104,-8.647045,1081.725464,1170.278687,451.356384,127.579437,85.976768,-126.581367,2023.474243,985.064392,-641.468567
47090,392.417,-13.822691,-38.546921,-8.597704,1080.550415,1170.254883,450.346161,126.297401,86.012047,-125.393188,2026.563599,985.002502,-641.772461
47091,392.425,-13.418071,-38.403557,-8.191611,1080.416504,1169.861938,450.192108,128.745407,86.057350,-127.783226,2029.302368,984.920105,-641.864319
47092,392.433,-13.885850,-38.141335,-8.336101,1079.111084,1169.910767,450.375763,127.360176,86.052200,-126.310509,2031.917847,984.949829,-641.926758
47093,392.442,-13.513841,-38.208324,-8.189156,1078.968628,1169.714355,449.348511,128.048462,86.036896,-127.115532,2034.366577,984.957214,-641.881531
47094,392.45,-13.494515,-38.827042,-8.591166,1078.307495,1169.660522,446.773376,126.309792,86.037125,-125.466591,2036.673096,984.793701,-641.748779
47095,392.458,-13.588238,-38.975689,-8.796434,1077.969604,1169.390503,446.129852,126.045731,86.000687,-125.162697,2039.315186,984.463135,-642.022339
47096,392.467,-13.998334,-39.218887,-8.834955,1076.606079,1169.704590,445.488434,125.853630,86.039871,-125.042175,2041.678711,984.729248,-641.964294
47097,392.475,-14.027987,-39.160496,-8.687738,1075.867920,1169.895142,445.462677,126.097397,85.987114,-125.206291,2043.883545,984.568054,-642.019653
47098,392.483,-14.349937,-38.675537,-8.794080,1074.669800,1170.567505,445.389648,128.385376,85.787689,-127.526665,2046.154297,984.741150,-641.867371
47099,392.492,-14.308583,-38.690716,-8.738708,1073.997192,1170.569702,445.086639,130.857880,85.675873,-130.001816,2048.510498,984.609985,-642.006348
47100,392.5,-14.376086,-38.652424,-8.841516,1073.284546,1170.631592,444.773834,132.300644,85.507362,-131.438461,2050.551025,984.623169,-641.514832
47101,392.508,-14.084884,-38.567928,-8.678470,1072.395996,1170.163940,444.278595,133.593216,85.501091,-132.756531,2053.106445,984.568909,-641.266052
47102,392.517,-13.250847,-38.747906,-8.279169,1071.877563,1169.116821,442.838409,133.705353,85.464233,-132.819534,2055.393066,984.260010,-641.476990
47103,392.525,-13.115645,-38.798859,-8.199094,1071.134155,1168.835938,442.176788,133.229675,85.367561,-132.382324,2057.524658,984.379578,-640.911865
47104,392.533,-13.536518,-38.789001,-8.714589,1069.631958,1169.104614,441.220551,134.452606,85.437256,-133.483810,2060.250488,984.288513,-641.235901
47105,392.542,-13.442358,-38.617935,-8.800724,1068.873901,1168.657104,440.776276,135.056152,85.229195,-134.134888,2062.474365,984.288818,-641.271729
47106,392.55,-14.173005,-38.595318,-9.109699,1067.161377,1169.317139,440.721588,136.040192,85.210808,-135.098724,2064.934814,984.343079,-641.044373
47107,392.558,-14.126016,-38.440517,-9.198153,1066.002563,1169.088867,440.379852,135.404953,85.293556,-134.439499,2067.477295,984.447510,-640.491943
47108,392.567,-14.139360,-38.522514,-9.213801,1065.018433,1169.236938,439.595947,134.722168,85.222069,-133.767456,2069.616943,984.158936,-640.379639
47109,392.575,-14.138198,-38.184967,-9.160204,1064.311401,1169.095093,439.688995,135.021133,85.432625,-134.011856,2071.885010,984.301025,-640.046692
47110,392.583,-14.110951,-38.244183,-8.995020,1063.018433,1168.786865,439.275543,135.438736,85.374565,-134.541107,2074.210693,984.184021,-640.084595
47111,392.592,-13.835624,-37.913601,-8.995134,1062.091919,1168.449219,438.590515,135.299789,85.463768,-134.266144,2076.318359,984.125793,-640.114319
47112,392.6,-14.342684,-38.157227,-9.356027,1060.181885,1168.891846,437.515411,134.264633,85.416977,-133.210388,2078.442139,984.384644,-639.648560
47113,392.608,-14.153387,-38.600506,-9.809646,1058.724976,1168.484375,436.149933,134.262650,85.281044,-133.269577,2080.436035,984.535583,-639.080383
47114,392.617,-14.326211,-38.633102,-9.964668,1057.297119,1168.252075,435.357269,134.091904,85.508331,-132.998825,2082.528564,984.242310,-639.191223
47115,392.625,-15.030535,-38.413101,-10.307435,1055.753296,1168.415161,435.955597,134.096512,85.587280,-133.039261,2084.843018,984.208923,-638.611938
47116,392.633,-14.829968,-38.638680,-10.153069,1054.980591,1168.486206,434.590332,134.273788,85.585007,-133.235199,2087.015137,984.286987,-638.303101
47117,392.642,-14.478055,-38.680363,-10.558566,1053.876953,1168.229248,433.406006,135.113495,85.630310,-133.927963,2089.166992,984.364990,-638.038208
47118,392.65,-14.707543,-38.607067,-10.577727,1052.133301,1168.173584,432.985565,136.679443,85.497566,-135.624649,2091.534668,984.654663,-637.602356
47119,392.658,-14.241706,-38.325359,-10.332808,1050.949097,1167.924072,432.494324,136.647491,85.587212,-135.461441,2093.827393,984.381714,-637.516541
47120,392.667,-14.442934,-38.495399,-10.314108,1049.672852,1168.407227,432.009369,137.341476,85.519508,-136.130539,2096.176514,984.647278,-636.642639
47121,392.675,-14.999885,-38.249252,-10.684195,1048.120483,1168.981567,432.197083,138.108932,85.596664,-136.874161,2098.581543,984.445435,-636.209839
47122,392.683,-15.475945,-37.710304,-10.666162,1046.543579,1169.105103,431.891449,139.341339,85.706871,-138.051727,2101.091553,984.291992,-636.055603
47123,392.692,-15.485977,-37.555271,-10.580065,1044.962036,1168.989258,431.194397,137.960526,85.630753,-136.759262,2103.295166,984.387512,-635.718567
47124,392.7,-15.415366,-37.639595,-10.722538,1043.479004,1169.141113,430.725677,137.420975,85.702240,-136.128738,2105.351074,984.275452,-635.576050
47125,392.708,-14.784922,-37.370556,-10.417621,1042.419800,1168.549683,430.283936,137.951675,85.764023,-136.655533,2107.498047,984.406372,-635.169312
47126,392.717,-14.032049,-37.842525,-10.276421,1041.518188,1167.525024,428.704376,137.594009,85.815643,-136.226486,2109.481934,984.421509,-634.766602
47127,392.725,-14.661693,-37.660225,-10.735736,1039.467896,1168.357910,428.339172,135.870941,85.978104,-134.447723,2111.205566,984.423523,-633.968994
47128,392.733,-15.089768,-38.053310,-10.817233,1037.640137,1168.593994,427.585480,135.080582,86.094841,-133.683899,2113.502197,984.282593,-634.236389
47129,392.742,-15.296234,-37.885788,-10.838099,1036.230713,1168.490723,427.491638,133.687988,86.216339,-132.260864,2115.409912,984.820007,-633.778076
47130,392.75,-15.657495,-37.564125,-11.278983,1034.746582,1169.249268,426.645081,134.134399,86.161270,-132.714859,2117.070557,984.233215,-633.436035
47131,392.758,-15.623976,-37.469475,-11.315852,1032.973389,1168.934326,426.212128,136.683884,86.068390,-135.329483,2119.050049,984.441528,-633.039307
47132,392.767,-15.228227,-37.290848,-11.251818,1031.482178,1168.659424,425.323608,137.528580,85.966179,-136.047516,2121.020752,984.420044,-632.667358
47133,392.775,-15.122469,-37.022923,-11.301734,1030.357544,1168.796631,425.044525,138.284103,86.057617,-136.693985,2123.142334,984.419312,-632.115417
47134,392.783,-15.630777,-37.360714,-11.394616,1028.274902,1169.027954,424.321686,138.030472,85.852837,-136.438080,2125.211914,984.501404,-631.655884
47135,392.792,-15.644255,-37.312912,-11.665614,1026.674072,1168.934570,423.587250,139.089264,85.980904,-137.528381,2127.295166,984.169922,-631.725342
47136,392.8,-15.643995,-37.298710,-11.641390,1025.248901,1169.360962,422.823242,140.938339,85.959511,-139.340393,2129.204346,984.474426,-630.688599
